ticker,E_score,S_score,G_score,ESG_score,Sectors,Market_Cap,Beta_1Y,Risk_Score,Risk_Category
NOVT,97.01,99.42,49.9,82.11,Information Technology,4674483742,1.35956784,17.89,Low
PHAT,11.04,54.03,15.15,26.74,Health Care,545445496.9,1.100519959,73.26,High
OLED,96.4,83.84,82.02,87.42,Information Technology,6269562865,1.667186876,12.58,Low
OCC,61.3,75.58,74.42,70.43,Information Technology,29044992.6,0.412503082,29.57,Medium
PBPB,44.02,54.03,77.91,58.65,Consumer,181689341.4,0.826782704,41.35,Medium
PLYA,49.7,73.53,50,57.74,Consumer,1531789339,1.166282193,42.26,Medium
PRAA,36.17,63.8,74.57,58.18,Financials,1682667599,0.40531633,41.82,Medium
OTEX,98.43,93.03,94.88,95.45,Information Technology,10841674380,1.033893806,4.55,Low
PETQ,38.25,66.44,24.67,43.12,Health Care,592410959.5,1.219302268,56.88,High
MHLD,25.89,93.03,41.95,53.62,Financials,188885615,0.860525998,46.38,Medium
OPI,77.3,63.8,61.6,67.57,Financials,1006755750,0.807479738,32.43,Medium
OESX,59.52,30.98,20.72,37.07,Industrials,86747888.07,1.309565116,62.93,High
POOL,42.76,89.77,34.04,55.52,Consumer,16513566175,1.19117218,44.48,Medium
NEO,71.94,41.13,60.33,57.8,Health Care,1210102296,1.462582123,42.2,Medium
PLCE,79.74,83.84,91.44,85.01,Consumer,687443794.2,1.969935666,14.99,Low
PSNL,20.57,30.98,16.87,22.8,Health Care,264783748.4,2.062839819,77.2,High
NVEC,60.23,19.58,10.23,30.02,Information Technology,228151300.8,0.817234547,69.98,High
NYMX,9.07,66.44,0.51,25.34,Health Care,111044146.6,0.853531669,74.66,High
NTES,88.5,83.84,33.94,68.76,Communication Services,61929497941,1.117669257,31.24,Medium
ORRF,28.37,2.08,86.32,38.92,Financials,260245475.1,0.480467694,61.08,High
MSTR,67.33,68.54,25.33,53.73,Information Technology,4133885789,2.325486687,46.27,Medium
PACB,63.48,54.03,29.03,48.84,Health Care,1536656657,2.288271319,51.16,High
NKTR,7.4,30.98,59.22,32.53,Health Care,838233702,1.434111332,67.47,High
PRPL,73.4,19.58,79.18,57.39,Consumer,349603136.3,2.101125824,42.61,Medium
PATK,42.55,70.74,65.15,59.48,Consumer,1500881558,1.189300778,40.52,Medium
ONCT,4.2,54.03,1.82,20.02,Health Care,51900506.7,1.497169969,79.98,High
NTUS,7.9,77.91,21.02,35.61,Health Care,1145677475,0.714597984,64.39,High
PTON,77.86,70.74,17.02,55.21,Consumer,6210871671,1.350599041,44.79,Medium
PCTI,56.74,68.54,63.53,62.93,Information Technology,78612753.48,0.553306858,37.07,Medium
NWL,91.44,99.62,48.02,79.69,Consumer,9274805000,0.903222704,20.31,Medium
PRAX,11.04,5.17,35.03,17.08,Health Care,400457041.6,1.704203055,82.92,High
PFSW,54.2,54.03,69,59.08,Information Technology,263486870.6,0.412731849,40.92,Medium
PDLB,26.7,19.58,67.27,37.85,Financials,255648993.2,-0.210587926,62.15,High
OLLI,52.74,54.03,43.11,49.96,Consumer,3161032186,1.203969796,50.04,High
PETS,73.2,54.03,65.3,64.18,Consumer,454604723.4,0.536859681,35.82,Medium
OCFC,50.1,38.93,76.65,55.23,Financials,1114107652,0.714963713,44.77,Medium
PI,61.4,54.03,36.78,50.73,Information Technology,1311170268,2.557333026,49.27,Medium
NRC,7.6,54.03,16.21,25.95,Health Care,870468143.8,0.750068703,74.05,High
NVEE,70.01,72.04,5.98,49.34,Industrials,1817813584,0.637463587,50.66,High
PLL,6.18,15.02,8.97,10.06,Utilities,1184919938,1.777946802,89.94,High
OAS,45.04,83.84,28.47,52.45,Utilities,2540048939,0.828512399,47.55,Medium
PSTV,11.04,54.03,12.36,25.81,Health Care,14661537.92,0.860363154,74.19,High
PBYI,32.52,66.44,51.47,50.14,Health Care,103887955.7,1.065466105,49.86,Medium
POWI,82.42,78.67,72.44,77.85,Information Technology,4837200155,1.49851312,22.15,Medium
OFED,22.34,0.46,48.94,23.91,Financials,135324748.5,0.336466737,76.09,High
OTIC,0.3,54.03,21.99,25.44,Health Care,130350475.5,0.718518146,74.56,High
QCOM,98.48,99.01,86.83,94.77,Information Technology,1.63E+11,1.711692085,5.23,Low
NEOG,78.62,54.03,53.29,61.98,Health Care,2872275756,0.830964784,38.02,Medium
PACW,51.27,30.98,96.5,59.58,Financials,3994698984,1.363726613,40.42,Medium
PAYS,43.77,54.03,4.1,33.97,Information Technology,96987422.84,1.35839776,66.03,High
ONTX,0.46,5.17,24.52,10.05,Health Care,28835876.94,1.052493218,89.95,High
PMD,14.99,30.98,31.46,25.81,Health Care,34997506.56,0.645388241,74.19,High
NTGR,95.54,83.84,96.35,91.91,Information Technology,638328927,0.765578965,8.09,Low
OLMA,8.79,5.17,35.03,16.33,Health Care,108145506.7,2.580235208,83.67,High
QRTEB,81.28,86.9,30.37,66.19,Consumer,1675079049,1.0103353,33.81,Medium
PFX,15.4,21.99,69.55,35.65,Financials,84117993.56,0.186739179,64.35,High
RAPT,3.9,41.13,25.63,23.56,Health Care,448896562.2,1.737747516,76.44,High
PRPO,5.83,5.17,5.52,5.5,Health Care,24298317.56,1.621009514,94.5,High
PRDO,75.58,70.74,87.18,77.84,Consumer,777827866.5,0.634036842,22.16,Medium
PTSI,76.04,19.58,12.01,35.87,Industrials,692880638.2,1.516997273,64.13,High
NTWK,61.35,30.98,3.29,31.87,Information Technology,41634394.3,0.403188919,68.13,High
OSBC,30.04,63.8,88.55,60.8,Financials,634014501.7,0.604297081,39.2,Medium
PCTY,73.35,23.35,36.73,44.48,Information Technology,10723370541,1.607078117,55.52,High
PDSB,11.04,30.98,18.9,20.31,Health Care,163877149.4,1.91598829,79.69,High
PFBC,34.04,54.03,89.92,59.33,Financials,1008159924,0.740330492,40.67,Medium
POWL,80.7,93.03,72.7,82.14,Industrials,232571176.1,0.555338931,17.86,Low
PAGP,87.84,88.55,64.94,80.45,Utilities,2171075247,0.659126798,19.55,Low
NWLI,32.42,19.58,20.01,24,Financials,713787086.2,0.680572837,76,High
NVFY,6.28,12.01,12.92,10.4,Consumer,7238221.66,0.957294971,89.6,High
PINC,78.37,75.58,70.87,74.94,Health Care,4283411661,0.40170505,25.06,Medium
OFIX,71.99,73.05,43.26,62.77,Health Care,616190541.3,0.77662726,37.23,Medium
OTRK,25.48,54.03,8.56,29.36,Health Care,29372161.2,1.686648297,70.64,High
PMTS,50.96,30.98,25.18,35.71,Information Technology,124035235.3,1.619253768,64.29,High
PLMR,88.8,77.53,46.3,70.88,Financials,1391970602,1.200352224,29.12,Medium
OCUL,6.69,54.03,37.99,32.9,Health Care,305503263.7,1.173632038,67.1,High
PTC,92.65,99.42,64.29,85.45,Information Technology,13434297950,1.38755868,14.55,Low
OPK,39.82,54.03,17.17,37.01,Health Care,1908074857,1.513749449,62.99,High
QRVO,98.73,95.57,61.75,85.35,Information Technology,12964085324,1.555384,14.65,Low
PVBC,23.35,0.46,94.73,39.51,Financials,279227744,0.486458403,60.49,High
ONVO,43.72,30.98,5.67,26.79,Health Care,24636709.33,1.63138161,73.21,High
PRFT,67.58,54.03,22.19,47.93,Information Technology,3536236014,1.657595844,52.07,High
PCAR,94.98,80.4,84.75,86.71,Industrials,29210277000,0.775483135,13.29,Low
PAYX,89.82,75.58,64.13,76.51,Information Technology,46083869706,0.948409089,23.49,Medium
REGN,96.86,83.84,49.14,76.61,Health Care,71621915412,0.48844625,23.39,Medium
QCRH,50.71,63.8,46.66,53.72,Financials,975088319.3,0.824383798,46.28,Medium
RCKT,11.04,54.03,13.12,26.06,Health Care,689740789.3,1.824818268,73.94,High
PRSO,57.9,68.54,3.04,43.16,Information Technology,36899932.68,1.700116662,56.84,High
PGC,34.09,38.93,82.98,52,Financials,569295968.9,0.745393377,48,Medium
OMAB,95.29,96.4,7.14,66.28,Industrials,2752236999,0.743300183,33.72,Medium
NEON,6.59,16.13,33.03,18.58,Information Technology,67472481.44,1.704373149,81.42,High
RARE,34.4,54.03,87.08,58.5,Health Care,5051016735,0.936758433,41.5,Medium
PAHC,70.67,92,0.66,54.44,Health Care,730685088.3,0.572654469,45.56,Medium
OSIS,67.78,87.72,66.11,73.87,Information Technology,1334369671,0.623967049,26.13,Medium
NUAN,86.17,8.59,5.47,33.41,Information Technology,11613679733,0.064072016,66.59,High
RDNT,38.55,22.87,10.08,23.83,Health Care,1115510688,1.476761704,76.17,High
PIRS,16.21,54.03,30.5,33.58,Health Care,197841441.1,0.865247839,66.42,High
PEBK,23.66,54.03,79.13,52.27,Financials,153278413,0.097345871,47.73,Medium
PPBI,80.24,63.8,96.86,80.3,Financials,2992693160,1.076421076,19.7,Low
PFC,36.27,30.98,75.03,47.42,Financials,953860160,0.680453578,52.58,High
OTTR,58.81,81.1,92.2,77.37,Utilities,2448913974,0.581003683,22.63,Medium
PNBK,18.24,19.58,10.13,15.98,Financials,60455197.76,0.23007922,84.02,High
PCYG,59.68,30.98,3.09,31.25,Information Technology,87504628.12,0.639523092,68.75,High
PTCT,48.13,83.84,53.85,61.94,Health Care,2581806211,0.939251512,38.06,Medium
OCUP,2.08,19.58,32.88,18.18,Health Care,42899199.07,0.919972808,81.82,High
RGC,11.04,5.17,4.41,6.87,Health Care,278126310,2.445098252,93.13,High
RIGL,27.41,30.98,59.47,39.29,Health Care,423091865,1.192570875,60.71,High
PRGS,84.35,95.57,69.4,83.11,Information Technology,2122225947,1.062715747,16.89,Low
NWPX,59.02,69.48,27.91,52.14,Industrials,263170109.2,0.767000935,47.86,Medium
PLPC,65.4,72.04,65.91,67.78,Industrials,297886710.3,0.724195415,32.22,Medium
QTNT,19.25,54.03,39.61,37.63,Health Care,62041688.47,1.040337834,62.37,High
OPBK,24.62,38.93,83.69,49.08,Financials,192401539.7,0.660876742,50.92,High
PWFL,61.6,42.43,20.11,41.38,Information Technology,101428186.4,1.195899226,58.62,High
OPOF,49.19,38.93,80.14,56.09,Financials,130667467.3,0.268833455,43.91,Medium
PGEN,24.57,54.03,37.59,38.73,Health Care,290770587.8,1.522386373,61.27,High
PALI,11.04,22.87,23.91,19.28,Health Care,13403430.41,0.956359748,80.72,High
PCB,52.63,30.98,28.52,37.38,Financials,314286262.9,0.64229502,62.62,High
PBCT,46.76,63.8,77.56,62.71,Financials,8339919642,0.987863397,37.29,Medium
PKBK,25.79,21.99,94.02,47.26,Financials,286259689.6,0.273449326,52.74,High
RELL,61.14,54.03,69.2,61.46,Information Technology,165030907.9,0.901862067,38.54,Medium
PFG,98.07,93.03,96.45,95.85,Financials,17348807143,1.15216085,4.15,Low
OMCL,88.45,94.43,27.96,70.28,Health Care,5075474598,0.782993321,29.72,Medium
PRTA,28.82,66.44,52.63,49.3,Health Care,1431687030,1.811258098,50.7,High
RCKY,54.96,89.77,89.97,78.23,Consumer,286453147.8,1.302507296,21.77,Medium
QDEL,79.38,30.98,99.39,69.92,Health Care,4234389958,0.324603955,30.08,Medium
ROST,85.06,83.84,66.51,78.47,Consumer,35603071889,1.276624983,21.53,Medium
PNFP,42.1,54.03,33.59,43.24,Financials,5984412000,1.160569355,56.76,High
PEBO,50.51,38.93,99.24,62.89,Financials,794128114.3,0.657013804,37.11,Medium
OVBC,21.23,38.93,39.56,33.24,Financials,144441599,0.4062597,66.76,High
PTE,6.43,54.03,38.8,33.09,Health Care,16369310.58,0.135657338,66.91,High
RBB,31.81,30.98,99.04,53.94,Financials,417680949,0.810987569,46.06,Medium
PPC,40.78,91.89,16.72,49.8,Consumer,7032048895,0.698688697,50.2,High
PRIM,89.97,72.04,42.2,68.07,Industrials,1233017186,1.02552663,31.93,Medium
PCYO,94.02,83.84,17.43,65.1,Utilities,250606140.1,0.722387359,34.9,Medium
RUBY,11.04,30.98,37.79,26.6,Health Care,156022863,2.183023833,73.4,High
OSPN,83.74,68.54,45.14,65.81,Information Technology,579392256.2,1.179175732,34.19,Medium
PGNY,73.05,66.44,55.57,65.02,Health Care,3614937582,1.46625811,34.98,Medium
RGCO,85.82,45.19,25.28,52.09,Utilities,205035450.2,0.322989057,47.91,Medium
RENT,19.66,12.01,71.68,34.45,Consumer,411066697.9,2.806556019,65.55,High
RDUS,31.66,86.47,27.41,48.51,Health Care,328836312.8,1.14368188,51.49,High
PLSE,2.18,66.44,15.1,27.9,Health Care,82850338.4,1.276387604,72.1,High
RILY,42.4,38.93,22.49,34.61,Financials,1347816573,1.655697776,65.39,High
PWOD,23.4,38.93,86.78,49.7,Financials,164124734.4,0.313659391,50.3,High
QTRX,27.05,54.03,31.76,37.61,Health Care,908262602.6,2.028541301,62.39,High
OPRX,15.7,54.03,13.27,27.67,Health Care,519520228.4,1.872398163,72.33,High
RNST,75.68,63.8,96.66,78.71,Financials,1688154920,0.817044196,21.29,Medium
RYAAY,90.88,90.55,75.84,85.76,Industrials,19861056446,1.015777762,14.24,Low
PBFS,22.04,0.46,78.62,33.7,Financials,268868977.7,0.40366908,66.3,High
PPIH,18.03,13.88,24.57,18.83,Industrials,105677835.8,0.276178206,81.17,High
PKOH,71.58,79.94,87.44,79.65,Industrials,125793810,1.111515763,20.35,Medium
PFIE,13.48,24.21,1.77,13.15,Utilities,63171538.26,0.236432815,86.85,High
PRTH,38.86,54.03,15.4,36.09,Information Technology,379593522.4,0.850625813,63.91,High
PCH,73.91,81.03,90.37,81.77,Financials,3773853338,0.875328496,18.23,Low
RPD,56.48,30.98,40.48,42.65,Information Technology,5637771198,1.321806496,57.35,High
NWS,91.62,81.23,35.59,69.48,Communication Services,10797620389,1.222936566,30.52,Medium
SALM,76.6,0.46,13.58,30.21,Communication Services,81819698.24,1.109883829,69.79,High
PTEN,82.67,83.84,85.41,83.98,Utilities,3496292516,0.984703947,16.02,Low
PEGA,88.4,95.57,25.84,69.93,Information Technology,6093045291,1.53713358,30.07,Medium
PRLD,8.79,5.17,35.03,16.33,Health Care,287214705.4,1.151036625,83.67,High
OVLY,21.38,19.58,99.75,46.9,Financials,142821897.3,0.167400359,53.1,High
QIWI,52.84,68.54,9.52,43.63,Information Technology,11613679733,0.954196147,56.37,High
RCM,78.32,54.03,22.8,51.71,Health Care,6501583385,1.110971821,48.29,Medium
SBAC,43.57,97.52,74.72,71.94,Financials,36433279752,0.584339028,28.06,Medium
PHAR,30.75,5.17,41.03,25.65,Health Care,513988740,0.674332165,74.35,High
RMBI,20.87,16.13,79.99,39,Financials,193390100,0.254900647,61,High
RGEN,95.64,88.8,53.44,79.3,Health Care,8803894630,1.246096998,20.7,Medium
RUN,92.2,83.84,14.29,63.44,Industrials,4560721332,1.985146093,36.56,Medium
RBBN,70.26,78.67,22.09,57.01,Information Technology,525391853,1.588093268,42.99,Medium
RPRX,41.69,5.17,19.91,22.26,Health Care,25813557427,0.602065441,77.74,High
PXLW,86.07,68.54,35.66,63.42,Information Technology,118792326.4,2.382980864,36.58,Medium
QUIK,58.05,30.98,26.8,38.61,Information Technology,61811670,1.394306862,61.39,High
PLUG,65.2,80.4,65.86,70.48,Industrials,12544631554,1.928162562,29.52,Medium
RDVT,60.64,30.98,17.98,36.53,Industrials,364176194.3,1.34285464,63.47,High
OSTK,41.64,54.03,78.57,58.08,Consumer,1547745600,2.11606559,41.92,Medium
PNRG,48.48,72.67,15.05,45.4,Utilities,153974502,-0.112628129,54.6,High
SBTX,8.79,5.17,35.03,16.33,Health Care,110707635.1,1.530579883,83.67,High
PPSI,58.16,13.88,11.6,27.88,Industrials,39542634.5,1.824610298,72.12,High
PDCE,84.45,54.03,85.92,74.8,Utilities,6603137012,1.1782018,25.2,Medium
REPL,11.04,5.17,41.03,19.08,Health Care,794064546.9,1.343972362,80.92,High
PLAB,81.86,54.03,46.4,60.76,Information Technology,941991254.4,1.469844075,39.24,Medium
RYTM,71.73,66.44,15.35,51.17,Health Care,317480505.3,1.330081472,48.83,Medium
PTGX,15.65,30.98,26.9,24.51,Health Care,469984347.4,2.509145636,75.49,High
SDGR,30.29,5.17,35.03,23.5,Health Care,1868799489,1.753506962,76.5,High
PFIS,27.96,38.93,77.81,48.24,Financials,359095430.7,0.522567592,51.76,High
OPTN,21.18,54.03,26.44,33.88,Health Care,201741757.1,0.411570946,66.12,High
PROV,18.69,19.58,75.63,37.97,Financials,110395733.8,0.262461004,62.03,High
RNWK,53.39,54.03,44.73,50.72,Information Technology,23491289.66,1.588177213,49.28,Medium
PENN,78.77,45.09,22.44,48.77,Consumer,6265754326,1.654742869,51.23,High
SAMG,28.67,30.98,2.23,20.63,Financials,309792897.5,0.628097472,79.37,High
PRTK,25.63,54.03,38.96,39.54,Health Care,118772304,0.897261605,60.46,High
SBCF,78.67,54.03,67.88,66.86,Financials,2053956060,0.88709557,33.14,Medium
QLYS,65.75,68.54,43.72,59.34,Information Technology,5401541668,1.327580241,40.66,Medium
SENEB,53.22,45.36,52.56,50.38,Consumer,441412582.2,0.428014402,49.62,Medium
RMBS,62.36,54.03,65.55,60.65,Information Technology,2810625321,1.37365443,39.35,Medium
RGLD,70.52,54.03,61.8,62.12,Utilities,8554044767,0.254491833,37.88,Medium
RRBI,26.75,30.98,92.71,50.14,Financials,389317801.3,0.470487103,49.86,Medium
QUMU,60.39,54.03,47.26,53.89,Information Technology,23392523.28,1.073433619,46.11,Medium
PPTA,44.48,80.83,50.35,58.55,Utilities,217888400,0.665981287,41.45,Medium
RUSHA,98.35,90.55,66.34,85.08,Industrials,2829282566,0.780050332,14.92,Low
RCMT,63.83,30.98,38.35,44.39,Industrials,185364815.3,1.486048693,55.61,High
REAL,96.91,83.84,64.24,81.66,Consumer,553918276.6,2.687565108,18.34,Low
PNTG,51.82,30.98,47.16,43.32,Health Care,479751087.2,1.547120531,56.68,High
PCOM,31.16,12.01,55.85,33,Consumer,248349203,0.453067148,67,High
PHAS,8.26,30.98,20.47,19.9,Health Care,60376331.6,1.399234693,80.1,High
PYPL,97.16,93.03,83.49,91.23,Information Technology,1.06E+11,1.617525828,8.77,Low
RBCAA,36.73,54.03,87.28,59.35,Financials,836769699.4,0.613560493,40.65,Medium
PLAY,35.21,54.03,67.12,52.12,Consumer,2248605661,1.67946489,47.88,Medium
RETA,13.32,30.98,39.01,27.77,Health Care,980646682.3,0.998596905,72.23,High
SBUX,75.28,12.01,68.29,51.86,Consumer,86698111000,1.09053729,48.14,Medium
SGC,70.72,89.77,16.97,59.15,Consumer,263309130.9,0.948541938,40.85,Medium
PTNR,82.27,10.56,24.32,39.05,Communication Services,1379448534,0.699432225,60.95,High
SANG,62.77,8.59,50.96,40.77,Information Technology,224982894.2,0.6007035,59.23,High
ROAD,64.79,19.58,0.81,28.39,Industrials,1359337960,1.032010194,71.61,High
PDCO,74.77,5.17,77.46,52.47,Health Care,2944279520,0.698511342,47.53,Medium
PLUS,55.32,83.84,56.74,65.3,Information Technology,1502457630,1.140331412,34.7,Medium
QMCO,91.39,95.57,14.84,67.27,Information Technology,113614105.8,1.856531356,32.73,Medium
SIEN,18.44,30.98,3.7,17.71,Health Care,94535990.16,1.862028615,82.29,High
PEP,75.23,99.24,94.83,89.77,Consumer,2.32E+11,0.389263245,10.23,Low
SABR,74.32,8.59,68.84,50.58,Information Technology,3413249539,1.930437628,49.42,Medium
SEAC,59.88,54.03,11.45,41.78,Information Technology,52201609.06,0.798914968,58.22,High
SGRY,40.93,54.03,28.67,41.21,Health Care,4604929644,1.982478704,58.79,High
PRTS,38.45,54.03,56.53,49.67,Consumer,355689703.9,1.647807853,50.33,High
ORGO,35.92,30.98,31.86,32.92,Health Care,861301095.3,1.84795911,67.08,High
RRGB,73.45,54.03,95.34,74.27,Consumer,204098821.6,1.702027718,25.73,Medium
SBFG,23.76,2.08,92.6,39.48,Financials,137269917.2,0.276808033,60.52,High
RMCF,13.53,19.58,84.55,39.22,Consumer,38994790.4,0.155358824,60.78,High
RGLS,11.04,30.98,74.37,38.8,Health Care,28042984.68,0.819535321,61.2,High
RUSHB,98.35,90.55,66.34,85.08,Industrials,2829282566,0.886733238,14.92,Low
REYN,42,12.01,55.85,36.62,Consumer,6198271531,0.190319649,63.38,High
SMLR,3.14,5.17,17.33,8.54,Health Care,320920605.7,2.094854655,91.46,High
SLP,20.42,5.17,16.01,13.86,Health Care,943443819.5,1.080660534,86.14,High
SFBC,19,2.08,73.1,31.39,Financials,99251163.66,0.395023546,68.61,High
REED,48.89,19.58,14.44,27.63,Consumer,27330367.76,0.616342955,72.37,High
SIVB,74.67,2.08,98.43,58.39,Financials,29282980437,1.793753497,41.61,Medium
PZZA,73.96,79.58,60.13,71.23,Consumer,3311639918,0.906757876,28.77,Medium
PODD,91.24,86.47,93.87,90.53,Health Care,17133930683,1.535044271,9.47,Low
PCRX,50.81,54.03,75.89,60.24,Health Care,3369241311,0.812284589,39.76,Medium
SIGA,25.73,54.03,55.42,45.06,Health Care,511915135.7,0.830423097,54.94,High
SGEN,70.97,66.44,79.79,72.4,Health Care,24012667629,0.753380009,27.6,Medium
RCON,4.76,0.46,20.31,8.51,Utilities,24666446.3,0.807264303,91.49,High
SANM,84.19,68.54,88.8,80.51,Information Technology,2603273380,0.992664279,19.49,Low
SNDX,26.9,30.98,15.6,24.49,Health Care,945712061.6,0.892342745,75.51,High
SCHL,41.49,69.88,47.11,52.83,Communication Services,1265613656,0.583949999,47.17,Medium
SONM,16.82,30.98,12.16,19.98,Information Technology,12796767.37,2.030987402,80.02,High
RBCN,57.8,8.59,41.89,36.09,Information Technology,23022995.32,0.077145097,63.91,High
PDD,43.47,70.74,1.52,38.58,Consumer,56467463978,2.093543082,61.42,High
ROCC,13.83,72.67,64.59,50.36,Utilities,1384158056,0.918027548,49.64,Medium
QURE,36.63,41.13,23.05,33.6,Health Care,735577598.9,1.511422375,66.4,High
PLXS,93.01,79.89,74.32,82.4,Information Technology,2306725200,0.924352628,17.6,Low
SEDG,95.74,83.84,37.64,72.41,Information Technology,14140636680,1.572838683,27.59,Medium
SHBI,25.13,19.58,83.79,42.83,Financials,399241160,0.433302797,57.17,High
QNST,56.59,75.58,59.78,63.98,Communication Services,536260266.1,0.997472066,36.02,Medium
SAFM,52.99,80.09,99.85,77.64,Consumer,4239825813,0.2053448,22.36,Medium
PSMT,41.34,91.13,70.67,67.71,Consumer,2505420069,0.768225655,32.29,Medium
RUTH,33.94,54.03,98.02,62,Consumer,721656378.2,1.411535096,38,Medium
RMNI,82.22,87.72,13.48,61.14,Information Technology,509177559.2,1.485662309,38.86,Medium
RFIL,60.74,68.54,79.03,69.44,Information Technology,65221290.5,0.856675799,30.56,Medium
RRR,55.27,83.84,22.75,53.95,Consumer,4864375000,1.487502339,46.05,Medium
SBGI,69.76,45.24,6.23,40.41,Communication Services,1709443895,0.882204954,59.59,High
SLRX,2.48,30.98,15.86,16.44,Health Care,10652563.36,1.261923853,83.56,High
SFIX,70.82,83.84,67.07,73.91,Consumer,1112768912,1.8119082,26.09,Medium
SKYW,72.04,81.76,86.88,80.23,Industrials,1465637186,1.362564425,19.77,Low
SGH,69.3,8.59,2.53,26.81,Information Technology,1142098695,1.567463426,73.19,High
SONO,71.33,83.84,68.64,74.6,Consumer,2955415454,1.638848866,25.4,Medium
SIGI,93.41,63.8,85.11,80.78,Financials,5039767598,0.766498358,19.22,Low
SMMF,29.89,38.93,97.62,55.48,Financials,348669590,0.790432217,44.52,Medium
SSBI,19.96,30.98,68.79,39.91,Financials,106956144,0.195709382,60.09,High
RCEL,14.44,54.03,74.16,47.54,Health Care,158278468,1.616083774,52.46,High
RAIL,63.27,72.04,46.15,60.49,Industrials,92317489.6,1.774973421,39.51,Medium
RGNX,36.02,83.84,18.19,46.01,Health Care,1222507848,1.252372328,53.99,High
SCHN,81.41,91.36,90.68,87.82,Utilities,1229136746,1.381534225,12.18,Low
RDFN,68.64,21.99,66.82,52.48,Financials,1287079489,2.004459203,47.52,Medium
STAB,0.66,86.47,69.81,52.31,Health Care,14095815.51,1.90314313,47.69,Medium
SPPI,83.59,54.03,70.82,69.48,Health Care,153820847.9,1.536240141,30.52,Medium
REFR,57.35,42.43,23.1,40.96,Information Technology,57603720.72,0.29609084,59.04,High
SHC,37.18,5.17,35.03,25.79,Health Care,5811894159,1.097015229,74.21,High
STNE,40.58,87.72,2.63,43.64,Information Technology,3084478860,2.513831862,56.36,High
SRCL,97.77,72.9,99.44,90.04,Industrials,4512316606,0.652907823,9.96,Low
SANW,16.72,12.01,29.69,19.47,Consumer,52914493.76,0.298422154,80.53,High
SNEX,42.25,63.8,43.41,49.82,Financials,1375042305,0.932587607,50.18,High
SEED,57.5,12.01,58.76,42.76,Consumer,50615483.7,1.202387758,57.24,High
SAFT,77.05,16.13,89.67,60.95,Financials,1270004175,0.262056492,39.05,Medium
RMR,64.24,2.08,43.92,36.74,Financials,857336849.5,0.82480991,63.26,High
ROCK,88.7,90.55,64.64,81.3,Industrials,1288099181,1.291190179,18.7,Low
STRT,89.36,79.08,47.52,71.99,Consumer,138620157.9,0.318789474,28.01,Medium
SLS,5.72,41.13,22.85,23.24,Health Care,58526542.65,1.35311936,76.76,High
RVNC,80.09,54.03,54,62.71,Health Care,1273617494,0.898388172,37.29,Medium
RSLS,2.68,30.98,29.08,20.91,Health Care,15199705.62,1.143933951,79.09,High
SYNA,98.63,87.72,38.25,74.86,Information Technology,6178740803,2.130963997,25.14,Medium
QRTEA,81.28,86.9,30.37,66.19,Consumer,1676168216,1.289263233,33.81,Medium
SVRA,11.04,86.47,14.79,37.44,Health Care,134567034.8,0.550868388,62.56,High
SLAB,69.25,8.59,55.07,44.3,Information Technology,5155667509,1.469315592,55.7,High
SBNY,42.86,2.08,78.47,41.13,Financials,15679880288,1.656746253,58.87,High
SGLY,3.24,13.88,57.07,24.73,Industrials,133420621.3,1.715046458,75.27,High
STOK,11.04,41.13,6.94,19.71,Health Care,586762099.3,1.319491747,80.29,High
SILC,81.71,19.58,2.08,34.46,Information Technology,228655329.1,0.76937185,65.54,High
SCOR,35.46,54.03,29.89,39.79,Communication Services,183224790.8,1.219661621,60.21,High
SFM,45.49,83.84,19.66,49.66,Consumer,3344507060,0.193759063,50.34,High
SSKN,14.79,41.13,31.71,29.21,Health Care,43751037.96,0.412460475,70.79,High
STBA,36.83,21.99,90.02,49.61,Financials,1125851794,0.744129762,50.39,High
RGP,39.51,54.03,76.39,56.64,Industrials,561457509.8,0.900959729,43.36,Medium
RCII,55.42,97.16,91.64,81.41,Consumer,1510999968,1.1032714,18.59,Low
TAOP,81.36,42.43,7.04,43.61,Information Technology,20012550.45,0.756189545,56.39,High
RSSS,16.46,8.59,45.67,23.57,Information Technology,52037831.04,0.482293459,76.43,High
SP,94.88,91.59,42.91,76.46,Industrials,659469024.9,0.971789393,23.54,Medium
REG,75.33,2.08,50.3,42.57,Financials,11513653985,0.883515474,57.43,High
SRDX,24.47,54.03,90.73,56.41,Health Care,530920500,1.201794516,43.59,Medium
STSA,11.04,54.03,5.27,23.45,Health Care,122712244,0.775126032,76.55,High
SPRO,14.39,30.98,39.67,28.34,Health Care,166725795.3,1.164788585,71.66,High
SASR,82.88,38.93,95.49,72.43,Financials,1783031608,0.913648965,27.57,Medium
SHEN,57.09,43.29,69.1,56.49,Communication Services,934051285.7,0.192040672,43.51,Medium
SMPL,72.7,19.58,80.5,57.59,Consumer,4044913539,1.082364671,42.41,Medium
RDI,61.78,54.03,54.38,56.73,Communication Services,115260846.2,0.897304587,43.27,Medium
SEEL,11.04,19.58,0.25,10.29,Health Care,65286774.95,1.791720519,89.71,High
SAGE,4.96,54.03,20.26,26.42,Health Care,1925556457,1.333216121,73.58,High
SLDB,13.93,22.87,55.62,30.81,Health Care,62046526.85,1.155934398,69.19,High
SWAV,31.91,41.13,29.53,34.19,Health Care,5662688184,1.946156572,65.81,High
SYNH,74.27,94.43,87.99,85.56,Health Care,7416174452,0.995721829,14.44,Low
